"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"7502294221299","34424","19.1","SIPRE ARROZ XTRA 900","1","EA","197","Granos y Semillas"
"7502294221329","34424","12.5","SIPRE MAIZ PALOM 500","1","EA","197","Granos y Semillas"
"7502294221336","34424","35","BONA FRIJ NEGRO 900G","1","EA","197","Granos y Semillas"
"7502294221343","34424","40","TAE Netwey $40","1","EA","300","TiempoAireElectronic"
"7502294221350","34424","65","TAE Netwey $65","1","EA","300","TiempoAireElectronic"
"7502294221367","34424","120","TAE Netwey $120","1","EA","300","TiempoAireElectronic"
"7502294221374","34424","250","TAE Netwey $250","1","EA","300","TiempoAireElectronic"
"7502294221404","34424","27.94","Bona Gall Canela ","1","EA","152","Galleta Dulce"
"7502294221411","34424","33.24","Bona Mega Doo 240g","1","EA","152","Galleta Dulce"
"7502294221428","34424","33.2","Bona surtido 250g","1","PCS","152","Galleta Dulce"
"7502294221435","34424","32.02","Bona galle coco 3","1","PCS","152","Galleta Dulce"
"7502294221442","34424","25.44","Bona napol choc 2","1","PCS","152","Galleta Dulce"
"7502294221459","34424","26.5","Bona tostas 300gr","1","PCS","153","Galleta Saladas"
"7502294221473","34424","12.5","SiPrecio Catsup 4","1","EA","191","Aderezos y Condiment"
"7502294221480","34424","380","TAE Gugacom $380","1","EA","300","TiempoAireElectronic"
"7502294221497","34424","389","TAE Gugacom $389","1","EA","300","TiempoAireElectronic"
"7502294221503","34424","40","TAE Gugacom $40","1","EA","300","TiempoAireElectronic"
"7502294221510","34424","489","TAE Gugacom $489","1","EA","300","TiempoAireElectronic"
"7502294221527","34424","599","TAE Gugacom $599","1","EA","300","TiempoAireElectronic"
"7502294221534","34424","600","TAE Gugacom $600","1","EA","300","TiempoAireElectronic"
"7502294221541","34424","65","TAE Gugacom $65","1","EA","300","TiempoAireElectronic"
"7502294221558","34424","120","TAE Gugacom $120","1","EA","300","TiempoAireElectronic"
"7502294221565","34424","129","TAE Gugacom $129","1","EA","300","TiempoAireElectronic"
"7502294221572","34424","130","TAE Gugacom $130","1","EA","300","TiempoAireElectronic"
"7502294221589","34424","195","TAE Gugacom $195","1","EA","300","TiempoAireElectronic"
"7502294221596","34424","250","TAE Gugacom $250","1","EA","300","TiempoAireElectronic"
"7502294221640","34424","35","Bona suav primav ","1","PCS","225","Suavizantes de tela"
"7502294221701","34424","125","TAE Netwey $125","1","EA","300","TiempoAireElectronic"
"7502294221725","34424","35","TAE OUI $35","1","EA","300","TiempoAireElectronic"
"7502294221732","34424","45","TAE OUI $45","1","EA","300","TiempoAireElectronic"
"7502294221749","34424","120","TAE OUI $120","1","EA","300","TiempoAireElectronic"
"7502294221756","34424","240","TAE OUI $240","1","EA","300","TiempoAireElectronic"
"7502294221770","34424","18","Bona jabon bebe 400g","1","PCS","221","Detergentes Ropa"
"7502294221787","34424","18","Bona jabon bco 400g","1","PCS","221","Detergentes Ropa"
"7502294221794","34424","18","Bona jabon rosa 400g","1","PCS","221","Detergentes Ropa"
"7502294221817","34424","12","Bona jabon neut 150g","1","PC","231","Jabones de tocador"
"7502294221824","34424","33","Bona jab neut 3pack","1","PCS","231","Jabones de tocador"
"7502294221831","34424","12","Bona jabon herb 150g","1","PCS","231","Jabones de tocador"
"7502294221848","34424","33","Bona jab herba 3pack","1","PCS","231","Jabones de tocador"
"7502294221855","34424","125","TAE MiMovil $125","1","EA","300","TiempoAireElectronic"
"7502294221862","34424","65","TAE MiMovil $65","1","EA","300","TiempoAireElectronic"
"7502294221879","34424","45","TAE Chuliphone $45","0","","300","TiempoAireElectronic"
"7502294221886","34424","65","TAE Chuliphone $65","0","","300","TiempoAireElectronic"
"7502294221893","34424","95","TAE Chuliphone $95","1","EA","300","TiempoAireElectronic"
"7502294221909","34424","135","TAE Chuliphone $1","0","","300","TiempoAireElectronic"
"7502294221916","34424","190","TAE Chuliphone $1","0","","300","TiempoAireElectronic"
"7502294221923","34424","255","TAE Chuliphone $2","0","","300","TiempoAireElectronic"
"7502294221930","34424","275","TAE Chuliphone $2","0","","300","TiempoAireElectronic"
"7502294221947","34424","290","TAE Chuliphone $2","0","","300","TiempoAireElectronic"
"7502294221954","34424","365","TAE Chuliphone $3","0","","300","TiempoAireElectronic"
"7502294221961","34424","380","TAE Chuliphone $3","0","","300","TiempoAireElectronic"
"7502294221978","34424","430","TAE Chuliphone $4","0","","300","TiempoAireElectronic"
"7502294221985","34424","555","TAE Chuliphone $5","0","","300","TiempoAireElectronic"
"7502294221992","34424","630","TAE Chuliphone $630","0","","300","TiempoAireElectronic"
"7502294222005","34424","680","TAE Chuliphone $6","0","","300","TiempoAireElectronic"
"7502294222012","34424","1055","TAE Chuliphone $1","0","","300","TiempoAireElectronic"
"7502294222029","34424","1305","TAE Chuliphone $1","0","","300","TiempoAireElectronic"
"7502294222074","34424","26.5","Bonamark arena 3k","1","PCS","309","Accesorios Mascota"
"7502294222081","34424","99","Bonamark det liq ","1","PCS","221","Detergentes Ropa"
"7502294222098","34424","46.97","Bona serv prem 15","1","PCS","284","Servilletas"
"7502294222135","34424","24","Agua Bonamark 5 L","5","L","272","Agua sin Sabor"
"7502294222203","34424","79","TAE Pillofon $79","0","","300","TiempoAireElectronic"
"7502294222210","34424","149","TAE Pillofon $149","0","","300","TiempoAireElectronic"
"7502294222227","34424","199","TAE Pillofon $199","0","","300","TiempoAireElectronic"
"7502294222234","34424","299","TAE Pillofon $299","0","","300","TiempoAireElectronic"
"7502294222241","34424","399","TAE Pillofon $399","0","","300","TiempoAireElectronic"
"7502294222258","34424","599","TAE Pillofon $599","0","","300","TiempoAireElectronic"
"7502294222272","34424","16.5","Bona TH adultos 60pz","1","PCS","234","Papel higienico"
"7502294222289","34424","12.5","Bonamark gel 250g","1","PCS","230","Cuidado del cabello"
"7502294222296","34424","40","Bonamark gel 1kg","1","PCS","230","Cuidado del cabello"
"7502294222302","34424","10","Mitad Sal Bona 80","80","G","164","Cacahuates/semillas"
"7502294222319","34424","10","Bona Mitadchile 80gr","80","G","164","Cacahuates/semillas"
"7502294222326","34424","10","Bona Tamarindo 105gr","105","G","164","Cacahuates/semillas"
"7502294222333","34424","10","Bona Cacahu chil 105","105","G","164","Cacahuates/semillas"
"7502294222340","34424","10","Japones Bona 125gr","130","G","164","Cacahuates/semillas"
"7502294222357","34424","10","Bona cacahu hab 105g","105","G","164","Cacahuates/semillas"
"7502294222388","34424","16","Bona Botan Surt 100g","100","G","163","Frituras"
"7502294222395","34424","35","Bona Chicharron 100g","100","G","163","Frituras"
"7502294222548","34424","37","Bonamark Huevo 12pzs","12","PC","243","Huevo Fresco"
"7502294222555","34424","15.5","Leche Des Bona 90","900","ML","259","Leche  Blanca"
"7502294222562","34424","55","Siprecio lavanda 5L","1","PCS","224","Limpiadores"
"7502294222579","34424","18.5","Bona lavatraste 500m","1","PCS","222","Detergentes Trastes"
"7502294222586","34424","45","Bona lavatraste 1.3L","1","PCS","222","Detergentes Trastes"
"7502294222593","34424","21","Bona det oscura 830m","1","PCS","221","Detergentes Ropa"
"7502294222609","34424","21","Bona det color 830m","1","PCS","221","Detergentes Ropa"
"7502294222616","34424","32","Bona suaviz rocio 2L","1","PCS","225","Suavizantes de tela"
"7502294222623","34424","32","Bona suav amanece 2L","1","PCS","225","Suavizantes de tela"
"7502294222630","34424","35","Bona suaviz bebe 2L","1","PCS","225","Suavizantes de tela"
"7502294222647","34424","29","Bona limp vidrios","1","PCS","224","Limpiadores"
"7502294222685","34424","20.32","Sipre pap eco 4r4","1","PCS","234","Papel higienico"
"7502294222692","34424","23","Siprec serv eco 4","1","PCS","284","Servilletas"
"7502294222708","34424","92.5","Bona det mult 4K","1","PCS","221","Detergentes Ropa"
"7502294222715","34424","344.83","PAQ OXXO Cel $300","0","","300","TiempoAireElectronic"
"7502294222722","34424","574.71","PAQ OXXO Cel $500","0","","300","TiempoAireElectronic"
"7502294222739","34424","52","Aceite SiPrecio 1","1","EA","190","Aceite Comestibles"
"7502294222746","34424","17","SiPrecio aceit 45","1","EA","190","Aceite Comestibles"
"7502294222760","34424","10","PAQUETE OXXOCEL$10","0","","300","TiempoAireElectronic"
"7502294222777","34424","15","INTERNET OXXOCEL $15","0","","300","TiempoAireElectronic"
"7502294222838","34424","40","TAE MOBIG $40","0","","300","TiempoAireElectronic"
"7502294222845","34424","60","TAE MOBIG $60","0","","300","TiempoAireElectronic"
"7502294222852","34424","100","TAE MOBIG $100","0","","300","TiempoAireElectronic"
"7502294222869","34424","139","TAE MOBIG $139","0","","300","TiempoAireElectronic"
"7502294222876","34424","149","TAE MOBIG $149","0","","300","TiempoAireElectronic"
"7502294222883","34424","229","TAE MOBIG $229","0","","300","TiempoAireElectronic"
"7502294222906","34424","249","TAE MOBIG $249","0","","300","TiempoAireElectronic"
"7502294222913","34424","339","TAE MOBIG $339","0","","300","TiempoAireElectronic"
"7502294222920","34424","349","TAE MOBIG $349","0","","300","TiempoAireElectronic"
"7502294222937","34424","549","TAE MOBIG $549","0","","300","TiempoAireElectronic"
"7502294223033","34424","42","Bitz Papa Flama 170g","170","G","163","Frituras"
"7502294223040","34424","42","Bitz papa jalap 170g","170","G","163","Frituras"
"7502294223088","34424","20.5","Condens SiPrecio3","1","EA","199","Leche"
"7502294223095","34424","19","Evaprda SiPrecio3","1","EA","199","Leche"
"7502294223101","34424","50","BONa Coctel FRU 820G","1","EA","321","Frutas y Veget Env"
"7502294223118","34424","56","Crema Avell BM 35","1","EA","201","Merm.miel y cajeta"
"7502294223125","34424","57","BON DURAZNO ALMI 820","1","EA","321","Frutas y Veget Env"
"7502294223132","34424","48","BONA PINA ALMIB 8","1","EA","321","Frutas y Veget Env"
"7502294223149","34424","26.5","Sustit Crema BM 2","1","EA","199","Leche"
"7502294223156","34424","16.5","BONA CHAMPINONE 1","1","EA","321","Frutas y Veget Env"
"7502294223163","34424","10","BONAMARK ELOTE  225G","1","EA","321","Frutas y Veget Env"
"7502294223170","34424","30.8","Bonama Sardina 42","1","EA","323","Pescados Y Mariscos"
"7502294223187","34424","60.75","Bona Leche Ent 3.78L","3.78","L","259","Leche  Blanca"
"7502294223194","34424","30.75","Bona Leche Ent 1.8Lt","1.8","L","259","Leche  Blanca"
"7502294223255","34424","60","Leche Condens BM 1kg","1","EA","199","Leche"
"7502294223279","34424","53.26","Bonamark Marias 1","1","EA","152","Galleta Dulce"
"7502294223286","34424","32.23","BONA MEXICANA 405G","1","EA","152","Galleta Dulce"
"7502294223293","34424","11.75","B CHAVALIN 100G","1","EA","152","Galleta Dulce"
"7502294223309","34424","17.38","BONA SALAD 175G","1","EA","153","Galleta Saladas"
"7502294223316","34424","49.3","BM Galleta Barq 2","1","EA","152","Galleta Dulce"
"7502294223347","34424","55","BONA ROSCA NUEZ 4","1","EA","150","Reposteria S/Relleno"
"7502294223354","34424","27","BONA  MULTIEMPAQU","1","EA","150","Reposteria S/Relleno"
"7502294223385","34424","11","INTERNET OXXOCEL $11","0","","300","TiempoAireElectronic"
"7502294223392","34424","21","Llamadas y SMS $21","0","","300","TiempoAireElectronic"
"7502294223415","34424","69","Bona chiles 2.8kg","1","EA","321","Frutas y Veget Env"
"7502294223439","34424","22","Bonamark Bolsa 60x90","1","EA","285","Bolsas Desechables"
"7502294223477","34424","20","BONA FIDUS ADUL 500G","1","EA","200","Mascotas"
"7502294223507","34424","48","BONA CEREAL AZU 600G","1","EA","195","Cereales"
"7502294223514","34424","40.5","BONA CEREAL NAT 500G","1","EA","195","Cereales"
"7502294223705","34424","20","SIPRE HOJ MAIZ 400G","1","EA","195","Cereales"
"7502294223712","34424","26","SIPRE HOJ AZUC 400G","1","EA","195","Cereales"
"7502294223729","34424","26","SIPRE ARITSFRUT 400G","1","EA","195","Cereales"
"7502294223736","34424","26","SIPRE ARROCHOCO 400G","1","EA","195","Cereales"
"7502294223743","34424","26","SiPre Hoj Choco 400g","1","EA","195","Cereales"
"7502294223804","34424","45","Sipre Pto Lacte 3.7L","3.785","L","259","Leche  Blanca"
"7502294223873","34424","4","Bonamark Agua 500ml","500","MM","272","Agua sin Sabor"
"7502294223910","34424","400","PAQ OXXO Cel $400","1","EA","300","TiempoAireElectronic"
"7502294223972","34424","14","Siprecio Toalla eco ","1","MG","284","Servilletas"
"7502294223996","34424","29","Bona Shampo colageno","1","EA","230","Cuidado del cabello"
"7502294224061","34424","33.48","Sipre Dtg Liqcolor 2","1","EA","221","Detergentes Ropa"
"7502294224078","34424","67","Bona Suavizante 5L","1","EA","225","Suavizantes de tela"
"7502294224085","34424","14.32","Bona Suavizante720ml","1","EA","225","Suavizantes de tela"
"7502294224115","34424","500","TAE COLOMBIA $500","0","","300","TiempoAireElectronic"
"7502294224122","34424","150","TAE EL SALVADOR $150","0","","300","TiempoAireElectronic"
"7502294224139","34424","200","TAE CUBA $200","0","","300","TiempoAireElectronic"
"7502294224146","34424","300","TAE COLOMBIA $300","0","","300","TiempoAireElectronic"
"7502294224153","34424","200","TAE COLOMBIA $200","0","","300","TiempoAireElectronic"
"7502294224160","34424","150","TAE COLOMBIA $150","0","","300","TiempoAireElectronic"
"7502294224177","34424","200","TAE EL SALVADOR $200","0","","300","TiempoAireElectronic"
"7502294224184","34424","300","TAE EL SALVADOR $300","0","","300","TiempoAireElectronic"
"7502294224207","34424","150","TAE CUBA $150","0","","300","TiempoAireElectronic"
"7502294224214","34424","300","TAE CUBA $300","0","","300","TiempoAireElectronic"
"7502294224221","34424","500","TAE CUBA $500","0","","300","TiempoAireElectronic"
"7502294224238","34424","89","Bonamark Hielera 1pz","1","EA","9001","Hieleras"
"7502294224245","34424","55","BONA ROSCA MARMO 420","1","EA","150","Reposteria S/Relleno"
"7502294224269","34424","500","TAE EL SALVADOR $500","1","EA","300","TiempoAireElectronic"
"7502294224351","34424","30","Papel Bona Prem 4r","1","EA","234","Papel higienico"
"7502294224368","34424","26.5","SIPRE ATUN AGUA 295g","1","EA","323","Pescados Y Mariscos"
"7502294224375","34424","26.5","SIPRE ATUN ACEI 295g","1","EA","323","Pescados Y Mariscos"
"7502294224412","34424","270","Paq Amig Sin Lim 270","1","EA","300","TiempoAireElectronic"
"7502294224429","34424","400","Paq Amig Sin Lim 400","1","EA","300","TiempoAireElectronic"
"7502294224436","34424","14","BONAMARK ELOTE  430g","1","EA","321","Frutas y Veget Env"
"7502294224443","34424","45","BON LECHE EVAPOR 1L","1","EA","199","Leche"
"7502294224450","34424","13","bona Fibra Acero 1pz","1","EA","219","Articulos limpieza"
"7502294224467","34424","10","Bona Fibra Espon 1pz","1","EA","219","Articulos limpieza"
"7502294224474","34424","113","SIPRECIO ACEITE 3.4L","1","EA","190","Aceite Comestibles"
"7502294224559","34424","15","Bona CremaAcida 200m","200","ML","247","Lacteos y Derivados"
"7502294224566","34424","29.5","Bona CremaAcida 426m","426","ML","247","Lacteos y Derivados"
"7502294224689","34424","29","Bona Shampo keratina","1","EA","230","Cuidado del cabello"
"7502294224696","34424","31.05","BONA VINAGRE 3.785","1","EA","191","Aderezos y Condiment"
"7502294224740","34424","37.5","Bona Panque Nuez255g","1","EA","150","Reposteria S/Relleno"
"7502294224757","34424","37.5","Bona Panque Marmo240","1","EA","150","Reposteria S/Relleno"
"7502294224771","34424","32","Sipre Asa Rallad 200","200","G","247","Lacteos y Derivados"
"7502294224795","34424","40","Bona QueRallAsA 200g","200","G","247","Lacteos y Derivados"
"7502294224863","34424","24","BONA PAPEL ALUMINIO ","1","EA","286","Envoltura p/comida"
"7502294224979","34424","15","Bona Ensa verdu430g","1","EA","321","Frutas y Veget Env"
"7502294224986","34424","46.08","Bona CremaCacahu240g","1","EA","201","Merm.miel y cajeta"
"7502294224993","34424","11","BON Vinagre blanco1L","1","EA","191","Aderezos y Condiment"
"7502294225006","34424","35","Bona Shampo ceramida","1","EA","230","Cuidado del cabello"
"7502294225013","34424","35","Bona TH premium 120p","1","EA","229","Cuidado del bebe"
"7502294225020","34424","22","Bona TH inter 100pz","1","EA","229","Cuidado del bebe"
"7502294225037","34424","80","TAE MiMovil $80","1","EA","300","TiempoAireElectronic"
"7502294225044","34424","150","TAE MiMovil $150","1","EA","300","TiempoAireElectronic"
"7502294225051","34424","280","TAE MiMovil $280","1","EA","300","TiempoAireElectronic"
"7502294225068","34424","400","TAE MiMovil $400","1","EA","300","TiempoAireElectronic"
"7502294225075","34424","500","TAE MiMovil $500","1","EA","300","TiempoAireElectronic"
"7502294225082","34424","600","TAE MiMovil $600","1","EA","300","TiempoAireElectronic"
"7502294225112","34424","53","Bonamark Huevo 18pzs","18","PC","243","Huevo Fresco"
"7502294225129","34424","79","Bona Huevo 30pzs","30","PC","243","Huevo Fresco"
"7502294225136","34424","40","Bona OaxacaTerm 200g","200","G","247","Lacteos y Derivados"
"7502294225143","34424","43","Bona ManchRall 200gr","200","G","247","Lacteos y Derivados"
"7502294225167","34424","17","Bonamark Palillos 1p","1","EA","289","Desechables"
"7502294225259","34424","20","BonaMARK Gancho 6pz","1","EA","207","Ferreteria y Hogar"
"7502294225266","34424","18","Pano cocina bona 2pz","1","EA","219","Articulos limpieza"
"7502294225280","34424","32.5","Bona Mermelada 440g","1","EA","201","Merm.miel y cajeta"
"7502294225334","34424","20","Bonama chipotle 2","1","EA","321","Frutas y Veget Env"
"7502294225341","34424","11.5","Bona Chiles Ent 2","1","EA","321","Frutas y Veget Env"
"7502294225358","34424","12","Bonamark Rajas 21","1","EA","321","Frutas y Veget Env"
"7502294225372","34424","31","Bonamark Rajas  8","1","EA","321","Frutas y Veget Env"
"7502294225464","34424","1724.14","PAQ Anual $1500","1","EA","300","TiempoAireElectronic"
"7502294225471","34424","2000","PAQ Anual $2000","1","EA","300","TiempoAireElectronic"
"7502294225488","34424","3000","PAQ ANUAL $3000","1","EA","300","TiempoAireElectronic"
"7502294225495","34424","45","TAE Netwey $45","1","EA","300","TiempoAireElectronic"
"7502294225501","34424","75","TAE Netwey $75","1","EA","300","TiempoAireElectronic"
"7502294225518","34424","150","TAE Netwey $150","0","","300","TiempoAireElectronic"
"7502294225556","34424","130","TAE MOBIG $130","1","EA","300","TiempoAireElectronic"
"7502294225563","34424","150","TAE MOBIG $150","1","EA","300","TiempoAireElectronic"
"7502294225570","34424","250","TAE MOBIG $250","1","EA","300","TiempoAireElectronic"
"7502294225587","34424","90","TAE Pillofon $90","0","","300","TiempoAireElectronic"
"7502294225594","34424","150","TAE Pillofon $150","1","EA","300","TiempoAireElectronic"
"7502294225600","34424","200","TAE Pillofon $200","1","EA","300","TiempoAireElectronic"
"7502294225617","34424","300","TAE Pillofon $300","1","EA","300","TiempoAireElectronic"
"7502294225624","34424","350","TAE Pillofon $350","0","","300","TiempoAireElectronic"
"7502294225631","34424","420","TAE Pillofon $420","0","","300","TiempoAireElectronic"
"7502294225648","34424","600","TAE Pillofon $600","0","","300","TiempoAireElectronic"
"7502294225747","34424","2.7","BONAMARKHUEVOPZ","1","PC","243","Huevo Fresco"
"7502294225754","34424","1500","PAQ Anual $1500","1","EA","300","TiempoAireElectronic"
"75027162","34424","30","BARONET","20","EA","188","Cigarrillos"
"75027278","34424","24","Modelo Esp NR 355ml","355","ML","110","Cerveza No retornab"
"7503000437126","34424","28","19HNOS NARANJA 3.7 L","3700","ML","269","Beb Refrescantes"
"7503000437188","34424","8","19HNOS NARANJADA 1L","1","L","269","Beb Refrescantes"
"7503000437195","34424","14.5","19HNOS NARANJA 1.89L","0.5","GL","269","Beb Refrescantes"
"7503000437300","34424","34.23","19Hnos Lech Ent 1.8L","1.89","L","259","Leche  Blanca"
"7503000437652","34424","45","Leche 19hermanos pz","3","L","259","Leche  Blanca"
"7503000437805","34424","19","YogurtFresa1kg19Hnos","1","KG","261","Yogurt Bebible"
"7503000438253","34424","5","19HNOS NARANJA 480ML","480","ML","269","Beb Refrescantes"
"7503000438321","34424","39","AlimLacAmanecer3Pack","3","PCS","259","Leche  Blanca"
"7503001453187","34424","0","VainillaCapucCafeOle","1","EA","260","Leche  Saborizada"
"7503001453194","34424","26","OLE CAPUCCINO 281 ML","281","ML","260","Leche  Saborizada"
"7503001453200","34424","26","OLE MOKA 281 ML","1","EA","260","Leche  Saborizada"
"7503002163023","34424","22.5","Xtreme gel 250g","1","EA","230","Cuidado del cabello"
"7503004309115","34424","20","TAE ComparTfon $20","1","EA","300","TiempoAireElectronic"
"7503004309122","34424","30","TAE ComparTfon $30","1","EA","300","TiempoAireElectronic"
"7503004309139","34424","50","TAE ComparTfon $50","1","EA","300","TiempoAireElectronic"
"7503004309146","34424","100","TAE ComparTfon $100","1","EA","300","TiempoAireElectronic"
"7503004309153","34424","200","TAE ComparTfon $200","1","EA","300","TiempoAireElectronic"
"7503004601127","34424","6","MR GUMMIE DURAZNO","1","EA","257","Otras Golosinas"
"7503004610129","34424","6","GUMMIE LOMBRICIT 50G","50","G","257","Otras Golosinas"
"7503004627028","34424","43","Tostada SantoApetito","1","EA","140","Tostadas"
"7503004627035","34424","16","Totopos de Maiz 350g","1","PCS","84","Tortillas"
"7503004627318","34424","11","Tort StoApetito 325g","325","G","84","Tortillas"
"7503004911431","34424","75","AlamesaPotosina400gr","400","G","246","Congelados"
"7503004915149","34424","60","Alame taco Pollo 360","360","G","246","Congelados"
"7503004915156","34424","60","Alame taco Res 360gr","360","G","246","Congelados"
"7503005535094","34424","8","Periodico Al Dia 1pz","1","EA","237","Lectura"
"7503005535155","34424","10","Periodico AM Domingo","1","EA","237","Lectura"
"7503006897030","34424","24.5","Red Cola 2Lt NR","2000","ML","314","Colas"
"7503008140097","34424","27","Hielo Glace 5KG","5","KG","46","Hielo"
"7503010669807","34424","15","TortMaiz 800g","1","EA","84","Tortillas"
"7503012313029","34424","13","Frutikeko Naran 600m","600","MM","269","Beb Refrescantes"
"7503014754288","34424","29","Chimirica 250ml","1","EA","319","Salsas Abarrotes"
"7503015181076","34424","10","MediaCremaDelite2","1","EA","199","Leche"
"7503020651557","34424","12.5","SopaNissCupNood3carn","1","PC","288","Comida Deshidratada"
"7503021152510","34424","20","TAE Maztiempo $20","1","EA","300","TiempoAireElectronic"
"7503021152527","34424","30","TAE Maztiempo $30","1","EA","300","TiempoAireElectronic"
"7503021152534","34424","50","TAE Maztiempo $50","1","EA","300","TiempoAireElectronic"
"7503021152541","34424","100","TAE Maztiempo $100","1","EA","300","TiempoAireElectronic"
"7503021152558","34424","200","TAE Maztiempo $200","1","EA","300","TiempoAireElectronic"
"7503021299000","34424","14","Tostada Ajonjoli 275","275","G","140","Tostadas"
"7503022260009","34424","30","TAE Qbocel $30","1","EA","300","TiempoAireElectronic"
"7503022260016","34424","50","TAE Qbocel $50","1","EA","300","TiempoAireElectronic"
"7503022260023","34424","100","TAE Qbocel $100","1","EA","300","TiempoAireElectronic"
"7503022260030","34424","150","TAE Qbocel $150","1","EA","300","TiempoAireElectronic"
"7503022260047","34424","200","TAE Qbocel $200","1","EA","300","TiempoAireElectronic"
"7503022260054","34424","300","TAE Qbocel $300","1","EA","300","TiempoAireElectronic"
"7503022260221","34424","20","TAE Qbocel $20","1","EA","300","TiempoAireElectronic"
"7503022260238","34424","60","TAE Qbocel $60","1","EA","300","TiempoAireElectronic"
"7503023358002","34424","50","TAE FlashMobile $50","1","EA","300","TiempoAireElectronic"
"7503023358019","34424","100","TAE FlashMobile $100","1","EA","300","TiempoAireElectronic"
"7503023358026","34424","200","TAE FlashMobile $200","1","EA","300","TiempoAireElectronic"
"7503023358033","34424","300","TAE FlashMobile $300","1","EA","300","TiempoAireElectronic"
"7503023358057","34424","500","TAE FlashMobile $500","1","EA","300","TiempoAireElectronic"
"7503023358064","34424","150","TAE FlashMobile $150","1","EA","300","TiempoAireElectronic"
"7503023807296","34424","68","VALLEY FRANCESA 800G","800","G","246","Congelados"
"7503023836135","34424","14.51","Vuala Vainilla","60","G","149","Reposteria C/Relleno"
"7503023836142","34424","15.5","Vuala Chocolate 60g","60","G","149","Reposteria C/Relleno"
"7503023959001","34424","80","CAMEL 20 PZ","20","EA","188","Cigarrillos"
"7503023959513","34424","45","Winston Red 20","20","PCS","188","Cigarrillos"
"7503023959520","34424","50","Winston Red 25s","25","PC","188","Cigarrillos"
"7503024114102","34424","42.95","TAE Oui $40","1","EA","300","TiempoAireElectronic"
"7503024114119","34424","85.95","TAE Oui $80","1","EA","300","TiempoAireElectronic"
"7503024416138","34424","21","AMSTEL ULTRA 355ML","355","ML","110","Cerveza No retornab"
"7503024416237","34424","45","MILLER HIGH 940ML","940","ML","110","Cerveza No retornab"
"7503024416459","34424","79","Carta Blanca Caguami","300","ML","110","Cerveza No retornab"
"7503024416510","34424","20","HNK 0.0 Lata 355ml","355","ML","110","Cerveza No retornab"
"7503024460025","34424","189","Modelo E 12pk 269ml","269","ML","110","Cerveza No retornab"
"7503024460889","34424","38","Modelo Especial 710","710","ML","110","Cerveza No retornab"
"7503024779080","34424","10","rifel mante vain 56g","1","EA","150","Reposteria S/Relleno"
"7503024779097","34424","10","MANTECADA Nuez 56g","1","EA","150","Reposteria S/Relleno"
"7503024779103","34424","10","RIFEL Relle Choco 68","1","EA","150","Reposteria S/Relleno"
"7503024779110","34424","10","RIFEL Mant Relle 68g","1","EA","150","Reposteria S/Relleno"
"7503025984049","34424","65","NutrAlitaPastor500gr","500","G","246","Congelados"
"7503025984391","34424","65","NutrAlitaToread500gr","500","G","246","Congelados"
"7503027753605","34424","18","VOLT DARK 473 ML","473","ML","263","Energeticos"
"7503027753629","34424","18","Volt Yellow 473ml","473","ML","263","Energeticos"
"7503027753650","34424","18","Volt Blue 473ml","473","ML","263","Energeticos"
"7503028412570","34424","21","BOHEMIA CRISTAL 355M","355","ML","110","Cerveza No retornab"
"7503028412587","34424","20","Cerveza CartaB 473ml","473","ML","110","Cerveza No retornab"
"7503029445140","34424","59","Mini Gansitos 192g","1","EA","149","Reposteria C/Relleno"
"7503029771218","34424","31","RELLERINDOS MIX 220G","220","G","257","Otras Golosinas"
"7503030196048","34424","80","Kilokos Japones 1kg","1","KG","164","Cacahuates/semillas"
"7503030196239","34424","20","Japolokos 190g","190","G","164","Cacahuates/semillas"
"7503030196246","34424","20","Japolokos Chile 165g","165","G","164","Cacahuates/semillas"
"7503030196253","34424","20","Japolo Sal-Lim 150g","150","G","164","Cacahuates/semillas"
"7503030199681","34424","27","Chip's Fuego 60gr","60","G","163","Frituras"
"7503030199995","34424","30","Roles Canela 3p 180g","180","G","150","Reposteria S/Relleno"
"7503030374002","34424","30","Roles Glass 3p 205g","205","G","150","Reposteria S/Relleno"
"7503030374088","34424","23","Dulcigomas 63 Gr","63","G","257","Otras Golosinas"
"7503030374996","34424","49","Vero Mix Paletas 20p","269","G","257","Otras Golosinas"
"7503030524056","34424","25.51","BigCifrut 3.03Lts","3030","ML","269","Beb Refrescantes"
"7503030572002","34424","49","Vero Mix Palet Chile","290","G","257","Otras Golosinas"
"7503031361209","34424","20","Crossantines Choc","1","EA","149","Reposteria C/Relleno"
"7503031950458","34424","68","MARLBOROVISTASUMM","20","PCS","188","Cigarrillos"
"7503031950465","34424","68","MARLBOROVISTAGARD","20","PCS","188","Cigarrillos"
"7503031950472","34424","68","MARLBOROVISTAARCT","20","PCS","188","Cigarrillos"
"7503031950496","34424","68","MARLBOROVISCARIBB","20","PCS","188","Cigarrillos"
"7503032272436","34424","18.5","Tecate 0.0 Lat 355ml","355","ML","110","Cerveza No retornab"
"7503032272535","34424","22","Heineken Silver 355m","355","ML","110","Cerveza No retornab"
"7503032272771","34424","24","BohemiaCristal 473ml","470","ML","110","Cerveza No retornab"
"7503032272818","34424","25","MillerHighLife 473ml","470","ML","110","Cerveza No retornab"
