"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"7502271156545","54520","199","TAE ALTCEL $199","1","EA","300","TiempoAireElectronic"
"7502271156552","54520","200","TAE ALTCEL $200","1","EA","300","TiempoAireElectronic"
"7502271156613","54520","50","Emision Tarjeta Spin","1","EA","157","Servicio Financiero"
"7502271156620","54520","210","TAE ALTCEL $210","1","EA","300","TiempoAireElectronic"
"7502271156637","54520","229","TAE ALTCEL $229","1","EA","300","TiempoAireElectronic"
"7502271156644","54520","255","TAE ALTCEL $255","1","EA","300","TiempoAireElectronic"
"7502271156651","54520","299","TAE ALTCEL $299","1","EA","300","TiempoAireElectronic"
"7502271156668","54520","300","TAE ALTCEL $300","1","EA","300","TiempoAireElectronic"
"7502271156798","54520","18","Deter. Bona PR 800gr","10","PCS","221","Detergentes Ropa"
"7502271156804","54520","79","primav 4kg bonamark","4","PCS","221","Detergentes Ropa"
"7502271156811","54520","18","Deter. Bona FB 800gr","10","PCS","221","Detergentes Ropa"
"7502271156828","54520","79","f.blan 4kg bonamark","4","PCS","221","Detergentes Ropa"
"7502271156934","54520","30.5","SiPrecioFortachon1kg","1","EA","200","Mascotas"
"7502271156958","54520","12","Lavanda 1lt siprecio","12","PCS","224","Limpiadores"
"7502271156965","54520","12","Marfres 1lt siprecio","12","PCS","224","Limpiadores"
"7502271157016","54520","22","Pino 1 lt bonamark","12","PCS","224","Limpiadores"
"7502271157030","54520","320","TAE ALTCEL $320","1","EA","300","TiempoAireElectronic"
"7502271157047","54520","399","TAE ALTCEL $399","1","EA","300","TiempoAireElectronic"
"7502271157054","54520","425","TAE ALTCEL $425","1","EA","300","TiempoAireElectronic"
"7502271157061","54520","499","TAE ALTCEL $499","1","EA","300","TiempoAireElectronic"
"7502271157078","54520","500","TAE ALTCEL $500","1","EA","300","TiempoAireElectronic"
"7502271157085","54520","550","TAE ALTCEL $550","1","EA","300","TiempoAireElectronic"
"7502271157092","54520","699","TAE ALTCEL $699","1","EA","300","TiempoAireElectronic"
"7502271157108","54520","1499","TAE ALTCEL $1499","1","EA","300","TiempoAireElectronic"
"7502271157122","54520","35","Bona Pan Blanco 640g","1","EA","139","Pan"
"7502271157139","54520","36","Bona Pan Integr 640g","1","EA","139","Pan"
"7502271157153","54520","28.5","BON PAN TOSTADO 210G","1","EA","139","Pan"
"7502271157160","54520","19","PanMolidoBonamark210","1","EA","139","Pan"
"7502271157191","54520","29","SiPrecio Aceite 800","1","EA","190","Aceite Comestibles"
"7502271157221","54520","38","MayonesaBonamark400m","1","EA","191","Aderezos y Condiment"
"7502271157238","54520","21.5","MayonesaBonamark200m","1","EA","191","Aderezos y Condiment"
"7502271157245","54520","16","Atun Agua BM 130g","1","EA","323","Pescados Y Mariscos"
"7502271157252","54520","33","Atun Aceite BM 295g","1","EA","323","Pescados Y Mariscos"
"7502271157269","54520","16","Atun Aceite BM 130g","1","EA","323","Pescados Y Mariscos"
"7502271157276","54520","33","Atun Agua BM 295g","1","EA","323","Pescados Y Mariscos"
"7502271157283","54520","13","Atun Aceite SP 130g","1","EA","323","Pescados Y Mariscos"
"7502271157290","54520","13","Atun Agua SP 130g","1","EA","323","Pescados Y Mariscos"
"7502271157740","54520","32.95","GallChoChisBNM290gr","1","EA","152","Galleta Dulce"
"7502271157757","54520","35.27","Marias Bonamark500gr","1","EA","152","Galleta Dulce"
"7502271157764","54520","11.99","Marias Bonamark170gr","1","EA","152","Galleta Dulce"
"7502271157801","54520","17","PL Siprecio 1.1Lt","1.1","L","259","Leche  Blanca"
"7502271157818","54520","15.5","DeslactosBonamark900","900","ML","259","Leche  Blanca"
"7502271157979","54520","7","Spaghetti BonaM 200g","1","EA","204","Cremas Sopas Pastas"
"7502271157986","54520","7","Fideo#0 Bonamark200g","1","EA","204","Cremas Sopas Pastas"
"7502271157993","54520","7","Fideo#2 Bonamark200g","1","EA","204","Cremas Sopas Pastas"
"7502271158136","54520","33.5","QuesoAsadBonamark220","220","G","247","Lacteos y Derivados"
"7502271158143","54520","37","QuesoQuesadiBona220","220","G","247","Lacteos y Derivados"
"7502271158150","54520","25","BONA QSO RANCH 150G","220","G","247","Lacteos y Derivados"
"7502271158167","54520","40","Chuliphone $40","1","EA","300","TiempoAireElectronic"
"7502271158174","54520","55","Chuliphone $55","1","EA","300","TiempoAireElectronic"
"7502271158181","54520","60","Chuliphone $60","1","EA","300","TiempoAireElectronic"
"7502271158198","54520","90","Chuliphone $90","1","EA","300","TiempoAireElectronic"
"7502271158204","54520","125","Chuliphone $125","1","EA","300","TiempoAireElectronic"
"7502271158211","54520","185","Chuliphone $185","1","EA","300","TiempoAireElectronic"
"7502271158228","54520","250","Chuliphone $250","1","EA","300","TiempoAireElectronic"
"7502271158235","54520","375","Chuliphone $375","1","EA","300","TiempoAireElectronic"
"7502271158242","54520","625","Chuliphone $625","1","EA","300","TiempoAireElectronic"
"7502271158280","54520","69","Carbon Bonamark 3kg","3","KG","290","Carbon"
"7502271158327","54520","29","Bonamark Tostada 300","1","EA","140","Tostadas"
"7502271158341","54520","20","BMToritillaHarina306","1","EA","84","Tortillas"
"7502271158365","54520","21","Chocolt mesa BM 180g","1","EA","203","Modifica. de Leche"
"7502271158440","54520","14","QManchegoSiprecio144","144","G","247","Lacteos y Derivados"
"7502271158457","54520","14","QAmericanoSipreci144","144","G","247","Lacteos y Derivados"
"7502271158464","54520","23","SIPRE QSO MANCH 288G","288","G","247","Lacteos y Derivados"
"7502271158471","54520","23","SIPRE QUESO AMER 288","288","G","247","Lacteos y Derivados"
"7502271158488","54520","30","TAE Mega Móvil $30","1","EA","162","Telefonia Celular"
"7502271158600","54520","27","Bonamark Hielo 5kg","5","KG","46","Hielo"
"7502271158624","54520","5.5","SpaghettiSiprec200g","1","EA","204","Cremas Sopas Pastas"
"7502271158631","54520","5.5","Fideo Siprecio 200g","1","EA","204","Cremas Sopas Pastas"
"7502271158655","54520","5.5","SopaCodoCH200gSiprec","1","EA","204","Cremas Sopas Pastas"
"7502271158662","54520","25","BONA DTG MULTIUSOS 1","1","PC","221","Detergentes Ropa"
"7502271158983","54520","43","QuesoRanchSipreci300","300","G","247","Lacteos y Derivados"
"7502271159096","54520","36","SIPRECIO TRIPACK2.7L","2.7","L","259","Leche  Blanca"
"7502271159768","54520","250","TAE Mega Móvil $250","1","EA","300","TiempoAireElectronic"
"7502271159812","54520","35","Pap premium B 6r250h","1","PCS","234","Papel higienico"
"7502271159867","54520","11","Bona pouch perua 230","1","EA","322","Frijol Procesado"
"7502271159874","54520","11","Bona pouch bayos 230","1","EA","322","Frijol Procesado"
"7502271159881","54520","11","Bonamark Avena 400g","1","EA","195","Cereales"
"7502271159959","54520","10","TAE Telcel $10","1","EA","300","TiempoAireElectronic"
"7502271159997","54520","48","BONA FRIJ PERUA 900G","1","EA","197","Granos y Semillas"
"7502271911472","54520","22","MMS C 44.3 GRMS","44.3","G","255","Chocolate Golosina"
"7502273432210","54520","13","TH Bonamark 80pz","1","PCS","229","Cuidado del bebe"
"7502273432227","54520","18","TH Bonamark 120pz","1","PCS","229","Cuidado del bebe"
"7502294220001","54520","31","BONA QSO PANELA 200G","250","G","247","Lacteos y Derivados"
"7502294220032","54520","14.5","Bona Crema Nat 200ml","250","G","247","Lacteos y Derivados"
"7502294220049","54520","27","Bona Crema Nat 450ml","500","G","247","Lacteos y Derivados"
"7502294220056","54520","28.5","CremaVegeBonamark1Kg","1","KG","247","Lacteos y Derivados"
"7502294220063","54520","23","QuesRanchSiprecio150","150","G","247","Lacteos y Derivados"
"7502294220384","54520","30","Café Bonamark 50g","1","EA","194","Cafes y Tes"
"7502294220391","54520","54","Café Bonamark 100g","1","EA","194","Cafes y Tes"
"7502294220414","54520","29","Bona Hot cake 800g","1","EA","198","Harinas y complement"
"7502294220490","54520","200","TAE Netwey $200","1","EA","300","TiempoAireElectronic"
"7502294220506","54520","31","BONA FRIJ PINTO 900G","1","EA","197","Granos y Semillas"
"7502294220568","54520","14.5","BonaCremaVaso200 ml","250","G","247","Lacteos y Derivados"
"7502294220575","54520","27","BonaCremaVaso450 ml","500","G","247","Lacteos y Derivados"
"7502294220674","54520","25","AlimGatoBonamark500G","1","EA","200","Mascotas"
"7502294220681","54520","16","SalYodadaBonamark1kg","1","EA","317","Especias y Condiment"
"7502294220704","54520","89","TAE Gugacom $89","1","EA","300","TiempoAireElectronic"
"7502294220766","54520","100","TAE Gugacom $100","1","EA","300","TiempoAireElectronic"
"7502294220803","54520","11","ChilsChipotleBon100g","1","EA","321","Frutas y Veget Env"
"7502294220810","54520","18","JalapeñoEnteBonM360","1","EA","321","Frutas y Veget Env"
"7502294220827","54520","21.5","Rajas Bonamark 380g","1","DPR","321","Frutas y Veget Env"
"7502294220834","54520","22.5","BONA CHILE/NACH 380G","1","EA","321","Frutas y Veget Env"
"7502294220865","54520","11","Cloro Siprecio 1lt","1","EA","224","Limpiadores"
"7502294220872","54520","19","Cloro Siprecio 1850m","1","EA","224","Limpiadores"
"7502294220889","54520","37","Cloro Siprecio 3750m","1","EA","224","Limpiadores"
"7502294220902","54520","10.9","Chispas Bonamark 84g","1","EA","152","Galleta Dulce"
"7502294220933","54520","33.96","Animalitos BM 500g","1","EA","152","Galleta Dulce"
"7502294220940","54520","75.78","SaladaBonamark1.21kg","1","EA","153","Galleta Saladas"
"7502294220957","54520","28.42","SandwichChoc BM 300g","1","EA","152","Galleta Dulce"
"7502294220964","54520","28.42","SandwichComb BM 300g","1","EA","152","Galleta Dulce"
"7502294220971","54520","28.42","Sandwich Vain BM300g","1","EA","152","Galleta Dulce"
"7502294220988","54520","34","CachorrosBonamark 1k","1","EA","200","Mascotas"
"7502294220995","54520","34","RazasPequeñasBonaM1","1","EA","200","Mascotas"
"7502294221015","54520","22","ArrozExtraBonamk900g","1","EA","197","Granos y Semillas"
"7502294221022","54520","6.5","ArrozExtraBonamk250g","1","EA","197","Granos y Semillas"
"7502294221039","54520","23.5","MermeladaBonama270g","1","EA","201","Merm.miel y cajeta"
"7502294221060","54520","27","QuesoCremSiprecio190","190","G","247","Lacteos y Derivados"
"7502294221107","54520","20","AderNachoSiprecio500","500","G","247","Lacteos y Derivados"
"7502294221114","54520","20","Paq Amig Sin Lim $20","1","EA","300","TiempoAireElectronic"
"7502294221190","54520","55.54","Paphig Bonamark6/600","8","PCS","234","Papel higienico"
"7502294221206","54520","36.77","Hig bonamark 4/600","1","EA","234","Papel higienico"
"7502294221213","54520","26.2","Hig bonamark 4/400","1","EA","234","Papel higienico"
"7502294221220","54520","19.5","Hig bonamark 4/285","1","EA","234","Papel higienico"
"7502294221237","54520","75","Hig bonamark 12/350","1","EA","234","Papel higienico"
"7502294221244","54520","23.03","Serv Bonamark 250hs","1","EA","284","Servilletas"
"7502294221251","54520","35.64","Serv Bonamark 400HS","12","PCS","284","Servilletas"
"7502294221268","54520","12.02","Serv Bonamark 125hs","1","EA","284","Servilletas"
"7502294221275","54520","34","Toa Coc Bon 3r/60hd","1","PCS","284","Servilletas"
"7502294221282","54520","17.5","Toa Coc Bon 1r/150hd","1","PCS","284","Servilletas"
"7502294221299","54520","19.1","Siprecio arroz 900g","1","EA","197","Granos y Semillas"
"7502294221329","54520","12.5","SIPRE MAIZ PALOM 500","1","EA","197","Granos y Semillas"
"7502294221343","54520","40","TAE Netwey $40","1","EA","300","TiempoAireElectronic"
"7502294221350","54520","65","TAE Netwey $65","1","EA","300","TiempoAireElectronic"
"7502294221374","54520","250","TAE Netwey $250","1","EA","300","TiempoAireElectronic"
"7502294221404","54520","27.94","Bona Gall Canela 270","1","EA","152","Galleta Dulce"
"7502294221411","54520","33.24","Bona Mega Doo 240g","1","EA","152","Galleta Dulce"
"7502294221428","54520","33.2","Bona surtido 250gr","1","PCS","152","Galleta Dulce"
"7502294221442","54520","25.44","Bona napol choc 200g","1","PCS","152","Galleta Dulce"
"7502294221473","54520","12.5","SiPrecio Catsup 400g","1","EA","191","Aderezos y Condiment"
"7502294221480","54520","380","TAE Gugacom $380","1","EA","300","TiempoAireElectronic"
"7502294221497","54520","389","TAE Gugacom $389","1","EA","300","TiempoAireElectronic"
"7502294221503","54520","40","TAE Gugacom $40","1","EA","300","TiempoAireElectronic"
"7502294221510","54520","489","TAE Gugacom $489","1","EA","300","TiempoAireElectronic"
"7502294221527","54520","599","TAE Gugacom $599","1","EA","300","TiempoAireElectronic"
"7502294221534","54520","600","TAE Gugacom $600","1","EA","300","TiempoAireElectronic"
"7502294221541","54520","65","TAE Gugacom $65","1","EA","300","TiempoAireElectronic"
"7502294221558","54520","120","TAE Gugacom $120","1","EA","300","TiempoAireElectronic"
"7502294221565","54520","129","TAE Gugacom $129","1","EA","300","TiempoAireElectronic"
"7502294221572","54520","130","TAE Gugacom $130","1","EA","300","TiempoAireElectronic"
"7502294221589","54520","195","TAE Gugacom $195","1","EA","300","TiempoAireElectronic"
"7502294221596","54520","250","TAE Gugacom $250","1","EA","300","TiempoAireElectronic"
"7502294221640","54520","32","Bona suav primav 2lt","1","PCS","225","Suavizantes de tela"
"7502294221701","54520","125","TAE Netwey $125","1","EA","300","TiempoAireElectronic"
"7502294221725","54520","35","TAE OUI $35","1","EA","300","TiempoAireElectronic"
"7502294221732","54520","45","TAE OUI $45","1","EA","300","TiempoAireElectronic"
"7502294221749","54520","120","TAE OUI $120","1","EA","300","TiempoAireElectronic"
"7502294221756","54520","240","TAE OUI $240","1","EA","300","TiempoAireElectronic"
"7502294221770","54520","19","Bona jabon bebe 400g","1","PCS","221","Detergentes Ropa"
"7502294221787","54520","19","Bona jabon bco 400g","1","PCS","221","Detergentes Ropa"
"7502294221794","54520","19","Bona jabon rosa 400g","1","PCS","221","Detergentes Ropa"
"7502294221817","54520","12","Bona jabon neut 150g","1","PC","231","Jabones de tocador"
"7502294221824","54520","33","Bona jab neut 3pack","1","PCS","231","Jabones de tocador"
"7502294221831","54520","12","Bona jabon herb 150g","1","PCS","231","Jabones de tocador"
"7502294221848","54520","33","Bona jab herba 3pack","1","PCS","231","Jabones de tocador"
"7502294221879","54520","45","TAE Chuliphone $45","0","","300","TiempoAireElectronic"
"7502294221886","54520","65","TAE Chuliphone $65","0","","300","TiempoAireElectronic"
"7502294221893","54520","95","TAE Chuliphone $95","1","EA","300","TiempoAireElectronic"
"7502294221909","54520","135","TAE Chuliphone $135","0","","300","TiempoAireElectronic"
"7502294221916","54520","190","TAE Chuliphone $190","0","","300","TiempoAireElectronic"
"7502294221923","54520","255","TAE Chuliphone $255","0","","300","TiempoAireElectronic"
"7502294221930","54520","275","TAE Chuliphone $275","0","","300","TiempoAireElectronic"
"7502294221947","54520","290","TAE Chuliphone $290","0","","300","TiempoAireElectronic"
"7502294221954","54520","365","TAE Chuliphone $365","0","","300","TiempoAireElectronic"
"7502294221961","54520","380","TAE Chuliphone $380","0","","300","TiempoAireElectronic"
"7502294221978","54520","430","TAE Chuliphone $430","0","","300","TiempoAireElectronic"
"7502294221985","54520","555","TAE Chuliphone $555","0","","300","TiempoAireElectronic"
"7502294221992","54520","630","TAE Chuliphone $630","0","","300","TiempoAireElectronic"
"7502294222005","54520","680","TAE Chuliphone $680","0","","300","TiempoAireElectronic"
"7502294222012","54520","1055","TAE Chuliphone $1055","0","","300","TiempoAireElectronic"
"7502294222029","54520","1305","TAE Chuliphone $1305","0","","300","TiempoAireElectronic"
"7502294222074","54520","26.5","Bonamark arena 3kg","1","PCS","309","Accesorios Mascota"
"7502294222081","54520","95","Bonamark det liq 5lt","1","PCS","221","Detergentes Ropa"
"7502294222098","54520","46.97","Bona serv prem 150HD","1","PCS","284","Servilletas"
"7502294222135","54520","24","Agua Bonamark 5 L","5","L","272","Agua sin Sabor"
"7502294222203","54520","79","TAE Pillofon $79","0","","300","TiempoAireElectronic"
"7502294222210","54520","149","TAE Pillofon $149","0","","300","TiempoAireElectronic"
"7502294222227","54520","199","TAE Pillofon $199","0","","300","TiempoAireElectronic"
"7502294222234","54520","299","TAE Pillofon $299","0","","300","TiempoAireElectronic"
"7502294222241","54520","399","TAE Pillofon $399","0","","300","TiempoAireElectronic"
"7502294222258","54520","599","TAE Pillofon $599","0","","300","TiempoAireElectronic"
"7502294222289","54520","12.5","Bonamark gel 250gr","1","PCS","230","Cuidado del cabello"
"7502294222296","54520","40","Bonamark gel 1kg","1","PCS","230","Cuidado del cabello"
"7502294222302","54520","10","Mitad Sal Bona 80gr","80","G","164","Cacahuates/semillas"
"7502294222319","54520","10","Mitadchile bona 80gr","80","G","164","Cacahuates/semillas"
"7502294222326","54520","10","Tamarindo Bona 105gr","105","G","164","Cacahuates/semillas"
"7502294222333","54520","10","Chile Bonamark 105gr","105","G","164","Cacahuates/semillas"
"7502294222340","54520","10","Japones Bona 125gr","130","G","164","Cacahuates/semillas"
"7502294222357","54520","10","Bona cacahu hab 105g","105","G","164","Cacahuates/semillas"
"7502294222388","54520","16","Bona BotanaSurt 100g","100","G","163","Frituras"
"7502294222395","54520","35","Chicharron 100g Bona","100","G","163","Frituras"
"7502294222548","54520","37","Bonamark Huevo 12pzs","12","PC","243","Huevo Fresco"
"7502294222555","54520","15.5","Leche Des Bona 900ml","900","ML","259","Leche  Blanca"
"7502294222562","54520","50","Siprecio lavanda 5L","1","PCS","224","Limpiadores"
"7502294222579","54520","17","Bona lavatraste 500m","1","PCS","222","Detergentes Trastes"
"7502294222586","54520","41","Bona lavatraste 1.3L","1","PCS","222","Detergentes Trastes"
"7502294222593","54520","20","Bona det oscura 830m","1","PCS","221","Detergentes Ropa"
"7502294222609","54520","20","Bona det color 830m","1","PCS","221","Detergentes Ropa"
"7502294222616","54520","32","Bona suaviz rocio 2L","1","PCS","225","Suavizantes de tela"
"7502294222623","54520","32","Bona suav amanece 2L","1","PCS","225","Suavizantes de tela"
"7502294222630","54520","32","Bona suaviz bebe 2L","1","PCS","225","Suavizantes de tela"
"7502294222685","54520","20.32","Sipre pap eco 4r450h","1","PCS","234","Papel higienico"
"7502294222692","54520","23","Siprec serv eco 400h","1","PCS","284","Servilletas"
"7502294222708","54520","92.5","Bona det mult 4K","1","PCS","221","Detergentes Ropa"
"7502294222715","54520","344.83","PAQ OXXO Cel $300","0","","300","TiempoAireElectronic"
"7502294222722","54520","574.71","PAQ OXXO Cel $500","0","","300","TiempoAireElectronic"
"7502294222739","54520","52","Aceite SiPrecio 1","1","EA","190","Aceite Comestibles"
"7502294222746","54520","17","SiPrecio aceit 450ml","1","EA","190","Aceite Comestibles"
"7502294222760","54520","10","PAQUETE OXXOCEL$10","0","","300","TiempoAireElectronic"
"7502294222777","54520","15","INTERNET OXXOCEL $15","0","","300","TiempoAireElectronic"
"7502294222838","54520","40","TAE MOBIG $40","0","","300","TiempoAireElectronic"
"7502294222845","54520","60","TAE MOBIG $60","0","","300","TiempoAireElectronic"
"7502294222852","54520","100","TAE MOBIG $100","0","","300","TiempoAireElectronic"
"7502294222869","54520","139","TAE MOBIG $139","0","","300","TiempoAireElectronic"
"7502294222876","54520","149","TAE MOBIG $149","0","","300","TiempoAireElectronic"
"7502294222883","54520","229","TAE MOBIG $229","0","","300","TiempoAireElectronic"
"7502294222906","54520","249","TAE MOBIG $249","0","","300","TiempoAireElectronic"
"7502294222913","54520","339","TAE MOBIG $339","0","","300","TiempoAireElectronic"
"7502294222920","54520","349","TAE MOBIG $349","0","","300","TiempoAireElectronic"
"7502294222937","54520","549","TAE MOBIG $549","0","","300","TiempoAireElectronic"
"7502294223088","54520","20.5","Condens SiPrecio3","1","EA","199","Leche"
"7502294223095","54520","19","Evaprda SiPrecio3","1","EA","199","Leche"
"7502294223118","54520","56","Crema Avell BM 35","1","EA","201","Merm.miel y cajeta"
"7502294223125","54520","57","BON DURAZNO ALMI 820","1","EA","321","Frutas y Veget Env"
"7502294223132","54520","48","BONA PINA ALMIB 800G","1","EA","321","Frutas y Veget Env"
"7502294223149","54520","26.5","Sustit Crema BM 2","1","EA","199","Leche"
"7502294223156","54520","16.5","BONA CHAMPINONE 184G","1","EA","321","Frutas y Veget Env"
"7502294223163","54520","10","BONAMARK ELOTE  225G","1","EA","321","Frutas y Veget Env"
"7502294223187","54520","60.75","Bona Leche Ent 3.78L","3.78","L","259","Leche  Blanca"
"7502294223194","54520","30.75","Bona Leche Ent 1.8Lt","1.8","L","259","Leche  Blanca"
"7502294223255","54520","60","Leche Condens BM 1kg","1","EA","199","Leche"
"7502294223286","54520","32.23","BONA MEXICANA 405","1","EA","152","Galleta Dulce"
"7502294223293","54520","11.75","B CHAVALIN 100G","1","EA","152","Galleta Dulce"
"7502294223347","54520","55","BONA ROSCA NUEZ 420G","1","EA","150","Reposteria S/Relleno"
"7502294223354","54520","27","BONA  MULTIEMPAQUE","1","EA","150","Reposteria S/Relleno"
"7502294223385","54520","11","INTERNET OXXOCEL $11","0","","300","TiempoAireElectronic"
"7502294223392","54520","21","Llamadas y SMS $21","0","","300","TiempoAireElectronic"
"7502294223415","54520","73","Bona chiles 2.8kg","1","EA","321","Frutas y Veget Env"
"7502294223439","54520","22","Bonamark Bolsa 60x90","1","EA","285","Bolsas Desechables"
"7502294223477","54520","20","BONA FIDUS ADUL 500G","1","EA","200","Mascotas"
"7502294223507","54520","48","BONA CEREAL AZU 6","1","EA","195","Cereales"
"7502294223514","54520","40.5","BONA CEREAL NAT 5","1","EA","195","Cereales"
"7502294223705","54520","26","SIPRE HOJ MAIZ 400G","1","EA","195","Cereales"
"7502294223712","54520","26","SIPRE HOJ AZUC 400G","1","EA","195","Cereales"
"7502294223729","54520","26","SIPRE ARITSFRUT 400G","1","EA","195","Cereales"
"7502294223736","54520","26","SIPRE ARROCHOCO 400G","1","EA","195","Cereales"
"7502294223743","54520","26","SiPre Hoj Choco 400g","1","EA","195","Cereales"
"7502294223804","54520","45","Sipre Pto Lacte 3.7L","3.785","L","259","Leche  Blanca"
"7502294223873","54520","4","Bonamark Agua 500ml","500","MM","272","Agua sin Sabor"
"7502294223910","54520","400","PAQ OXXO Cel $400","1","EA","300","TiempoAireElectronic"
"7502294223972","54520","14","Siprecio Toalla eco ","1","MG","284","Servilletas"
"7502294223996","54520","29","Bona Shampo colageno","1","EA","230","Cuidado del cabello"
"7502294224061","54520","35","Sipre Dtg Liqcolor 2","1","EA","221","Detergentes Ropa"
"7502294224085","54520","16","Bona Suavizante720ml","1","EA","225","Suavizantes de tela"
"7502294224115","54520","500","TAE COLOMBIA $500","0","","300","TiempoAireElectronic"
"7502294224122","54520","150","TAE EL SALVADOR $150","0","","300","TiempoAireElectronic"
"7502294224139","54520","200","TAE CUBA $200","0","","300","TiempoAireElectronic"
"7502294224146","54520","300","TAE COLOMBIA $300","0","","300","TiempoAireElectronic"
"7502294224153","54520","200","TAE COLOMBIA $200","0","","300","TiempoAireElectronic"
"7502294224160","54520","150","TAE COLOMBIA $150","0","","300","TiempoAireElectronic"
"7502294224177","54520","200","TAE EL SALVADOR $200","0","","300","TiempoAireElectronic"
"7502294224184","54520","300","TAE EL SALVADOR $300","0","","300","TiempoAireElectronic"
"7502294224207","54520","150","TAE CUBA $150","0","","300","TiempoAireElectronic"
"7502294224214","54520","300","TAE CUBA $300","0","","300","TiempoAireElectronic"
"7502294224221","54520","500","TAE CUBA $500","0","","300","TiempoAireElectronic"
"7502294224269","54520","500","TAE EL SALVADOR $500","1","EA","300","TiempoAireElectronic"
"7502294224351","54520","30","Papel Bona Prem 4r","1","EA","234","Papel higienico"
"7502294224412","54520","270","Paq Amig Sin Lim 270","1","EA","300","TiempoAireElectronic"
"7502294224429","54520","400","Paq Amig Sin Lim 400","1","EA","300","TiempoAireElectronic"
"7502294224443","54520","45","BON LECHE EVAPOR 1L","1","EA","199","Leche"
"7502294224450","54520","13","bona Fibra Acero 1pz","1","EA","219","Articulos limpieza"
"7502294224467","54520","10","Bona Fibra Espon 1pz","1","EA","219","Articulos limpieza"
"7502294224559","54520","15","Bona CremaAcida 200m","200","ML","247","Lacteos y Derivados"
"7502294224566","54520","29.5","Bona CremaAcida 426m","426","ML","247","Lacteos y Derivados"
"7502294224689","54520","29","Bona Shampo keratina","1","EA","230","Cuidado del cabello"
"7502294224696","54520","29.5","BONA VINAGRE 3.785","1","EA","191","Aderezos y Condiment"
"7502294224771","54520","32","Sipre Asa Rallad 200","200","G","247","Lacteos y Derivados"
"7502294224795","54520","40","Bona QueRallAsA 200g","200","G","247","Lacteos y Derivados"
"7502294224863","54520","24","BONA PAPEL ALUMINIO ","1","EA","286","Envoltura p/comida"
"7502294224979","54520","15","Bona Ensa verdu430g","1","EA","321","Frutas y Veget Env"
"7502294224986","54520","46","Bona CremaCacahu240g","1","EA","201","Merm.miel y cajeta"
"7502294224993","54520","11","BON Vinagre blanco1L","1","EA","191","Aderezos y Condiment"
"7502294225006","54520","35","Bona Shampo ceramida","1","EA","230","Cuidado del cabello"
"7502294225037","54520","80","TAE MiMovil $80","1","EA","300","TiempoAireElectronic"
"7502294225044","54520","150","TAE MiMovil $150","1","EA","300","TiempoAireElectronic"
"7502294225051","54520","280","TAE MiMovil $280","1","EA","300","TiempoAireElectronic"
"7502294225068","54520","400","TAE MiMovil $400","1","EA","300","TiempoAireElectronic"
"7502294225075","54520","500","TAE MiMovil $500","1","EA","300","TiempoAireElectronic"
"7502294225082","54520","600","TAE MiMovil $600","1","EA","300","TiempoAireElectronic"
"7502294225112","54520","53","Bonamark Huevo 18pzs","18","PC","243","Huevo Fresco"
"7502294225129","54520","79","Bona Huevo 30pzs","30","PC","243","Huevo Fresco"
"7502294225136","54520","40","Bona OaxacaTerm 200g","200","G","247","Lacteos y Derivados"
"7502294225143","54520","43","Bona ManchRall 200gr","200","G","247","Lacteos y Derivados"
"7502294225167","54520","17","Bonamark Palillos 1p","1","EA","289","Desechables"
"7502294225259","54520","20","BonaMARK Gancho 6pz","1","EA","207","Ferreteria y Hogar"
"7502294225280","54520","32.5","Bona Mermelada 440g","1","EA","201","Merm.miel y cajeta"
"7502294225464","54520","1724.14","PAQ Anual $1500","1","EA","300","TiempoAireElectronic"
"7502294225471","54520","2000","PAQ Anual $2000","1","EA","300","TiempoAireElectronic"
"7502294225488","54520","3000","PAQ ANUAL $3000","1","EA","300","TiempoAireElectronic"
"7502294225495","54520","51.72","TAE Netwey $45","1","EA","300","TiempoAireElectronic"
"7502294225501","54520","86.21","TAE Netwey $75","1","EA","300","TiempoAireElectronic"
"7502294225518","54520","150","TAE Netwey $150","0","","300","TiempoAireElectronic"
"7502294225556","54520","130","TAE MOBIG $130","1","EA","300","TiempoAireElectronic"
"7502294225563","54520","150","TAE MOBIG $150","1","EA","300","TiempoAireElectronic"
"7502294225570","54520","250","TAE MOBIG $250","1","EA","300","TiempoAireElectronic"
"7502294225587","54520","90","TAE Pillofon $90","0","","300","TiempoAireElectronic"
"7502294225594","54520","150","TAE Pillofon $150","1","EA","300","TiempoAireElectronic"
"7502294225600","54520","200","TAE Pillofon $200","1","EA","300","TiempoAireElectronic"
"7502294225617","54520","300","TAE Pillofon $300","1","EA","300","TiempoAireElectronic"
"7502294225624","54520","350","TAE Pillofon $350","0","","300","TiempoAireElectronic"
"7502294225631","54520","420","TAE Pillofon $420","0","","300","TiempoAireElectronic"
"7502294225648","54520","600","TAE Pillofon $600","0","","300","TiempoAireElectronic"
"7502294225754","54520","1500","PAQ Anual $1500","1","EA","300","TiempoAireElectronic"
"75027278","54520","23","Modelo Esp NR 355ml","355","ML","110","Cerveza No retornab"
"7503000437126","54520","28","Naranjada 3.7 L 19 H","3700","ML","269","Beb Refrescantes"
"7503000437188","54520","8","Naranjada Past 1L","1","L","269","Beb Refrescantes"
